628126,1,1,CKING
628126,2,1,MMDA
628126,3,1,MMDA
628157,1,1,ATM
628157,2,1,ATM
628170,1,1,CKING
628170,2,1,SVG
628170,3,1,SVG
628445,1,1,CKING
628445,2,1,ATM
628445,3,1,CCRD
628445,4,1,AUTO
628445,5,1,AUTO
628479,1,1,CKING
628479,2,1,SVG
628479,3,1,CD
628479,4,1,IRA
628479,5,1,ATM
628479,6,1,TRUST
628479,7,1,TRUST
628629,1,1,CKING
628629,2,1,MMDA
628629,3,1,SVG
628629,4,1,CD
628629,5,1,ATM
628629,6,1,ATM
628688,1,1,CKING
628688,2,1,SVG
628688,3,1,CD
628688,4,1,CD
628798,1,1,ATM
628798,2,1,ATM
628924,1,1,CKING
628924,2,1,CCRD
628924,3,1,CCRD
629029,1,1,CKING
629029,2,1,SVG
629029,3,1,ATM
629029,4,1,ATM
629060,1,1,CKING
629060,2,1,SVG
629060,3,1,ATM
629060,4,1,PLOAN
629060,5,1,AUTO
629060,6,1,AUTO
629180,1,1,SVG
629180,2,1,SVG
629272,1,1,CKING
629272,2,1,MMDA
629272,3,1,SVG
629272,4,1,CD
629272,5,1,ATM
629272,6,1,HMEQLC
629272,7,1,HMEQLC
629592,1,1,CKING
629592,2,1,SVG
629592,3,1,IRA
629592,4,1,CKCRD
629592,5,1,CKCRD
629612,1,1,ATM
629612,2,1,ATM
629649,1,1,CKING
629649,2,1,SVG
629649,3,1,SVG
629717,1,1,SVG
629717,2,1,CD
629717,3,1,CD
629819,1,1,CKING
629819,2,1,MMDA
629819,3,1,CCRD
629819,4,1,TRUST
629819,5,1,TRUST
629826,1,1,CKING
629826,2,1,ATM
629826,3,1,CCRD
629826,4,1,CCRD
629838,1,1,CKING
629838,2,1,CKING
629929,1,1,CKING
629929,2,1,CKING
629990,1,1,CKING
629990,2,1,CKING
630022,1,1,CKING
630022,2,1,SVG
630022,3,1,ATM
630022,4,1,ATM
630031,1,1,SVG
630031,2,1,SVG
630151,1,1,CKING
630151,2,1,SVG
630151,3,1,SVG
630174,1,1,CKING
630174,2,1,MMDA
630174,3,1,MMDA
630272,1,1,CKING
630272,2,1,SVG
630272,3,1,CKCRD
630272,4,1,CKCRD
630346,1,1,CKING
630346,2,1,SVG
630346,3,1,IRA
630346,4,1,ATM
630346,5,1,HMEQLC
630346,6,1,HMEQLC
630426,1,1,CKING
630426,2,1,CKING
630439,1,1,CKING
630439,2,1,SVG
630439,3,1,AUTO
630439,4,1,AUTO
630450,1,1,CKING
630450,2,1,ATM
630450,3,1,MTG
630450,4,1,MTG
630530,1,1,CKING
630530,2,1,HMEQLC
630530,3,1,MTG
630530,4,1,MTG
630598,1,1,CKING
630598,2,1,MMDA
630598,3,1,SVG
630598,4,1,TRUST
630598,5,1,TRUST
630634,1,1,CKING
630634,2,1,SVG
630634,3,1,CD
630634,4,1,CCRD
630634,5,1,CKCRD
630634,6,1,CKCRD
630673,1,1,CKING
630673,2,1,HMEQLC
630673,3,1,CKCRD
630673,4,1,CKCRD
630684,1,1,CKING
630684,2,1,SVG
630684,3,1,ATM
630684,4,1,CCRD
630684,5,1,AUTO
630684,6,1,AUTO
630726,1,1,CKING
630726,2,1,ATM
630726,3,1,ATM
630871,1,1,CKING
630871,2,1,ATM
630871,3,1,ATM
631000,1,1,MMDA
631000,2,1,MMDA
631026,1,1,CKING
631026,2,1,MMDA
631026,3,1,HMEQLC
631026,4,1,CKCRD
631026,5,1,CKCRD
631051,1,1,CKING
631051,2,1,MMDA
631051,3,1,MMDA
631061,1,1,CKING
631061,2,1,MMDA
631061,3,1,AUTO
631061,4,1,CKCRD
631061,5,1,CKCRD
631213,1,1,CKING
631213,2,1,SVG
631213,3,1,ATM
631213,4,1,ATM
631263,1,1,SVG
631263,2,1,SVG
631285,1,1,CKING
631285,2,1,CD
631285,3,1,ATM
631285,4,1,TRUST
631285,5,1,TRUST
631286,1,1,CKING
631286,2,1,ATM
631286,3,1,ATM
631379,1,1,CKING
631379,2,1,SVG
631379,3,1,ATM
631379,4,1,HMEQLC
631379,5,1,HMEQLC
631389,1,1,CKING
631389,2,1,SVG
631389,3,1,ATM
631389,4,1,AUTO
631389,5,1,AUTO
631771,1,1,CKING
631771,2,1,ATM
631771,3,1,AUTO
631771,4,1,AUTO
631859,1,1,CKING
631859,2,1,SVG
631859,3,1,CD
631859,4,1,ATM
631859,5,1,ATM
631878,1,1,CKING
631878,2,1,AUTO
631878,3,1,AUTO
631907,1,1,MMDA
631907,2,1,MMDA
631947,1,1,CKING
631947,2,1,SVG
631947,3,1,CD
631947,4,1,TRUST
631947,5,1,TRUST
631972,1,1,IRA
631972,2,1,IRA
631997,1,1,CKING
631997,2,1,ATM
631997,3,1,HMEQLC
631997,4,1,HMEQLC
632013,1,1,CKING
632013,2,1,SVG
632013,3,1,CD
632013,4,1,ATM
632013,5,1,AUTO
632013,6,1,AUTO
632019,1,1,CKING
632019,2,1,MMDA
632019,3,1,CD
632019,4,1,CCRD
632019,5,1,HMEQLC
632019,6,1,HMEQLC
632072,1,1,CKING
632072,2,1,MMDA
632072,3,1,SVG
632072,4,1,SVG
632112,1,1,CKING
632112,2,1,CKING
632170,1,1,IRA
632170,2,1,IRA
632189,1,1,CKING
632189,2,1,SVG
632189,3,1,CD
632189,4,1,TRUST
632189,5,1,TRUST
632338,1,1,CKING
632338,2,1,CKING
632354,1,1,CKING
632354,2,1,MMDA
632354,3,1,MMDA
632380,1,1,CKING
632380,2,1,ATM
632380,3,1,HMEQLC
632380,4,1,HMEQLC
632402,1,1,SVG
632402,2,1,SVG
632409,1,1,CKING
632409,2,1,CD
632409,3,1,CD
632432,1,1,CKING
632432,2,1,SVG
632432,3,1,HMEQLC
632432,4,1,HMEQLC
632508,1,1,SVG
632508,2,1,SVG
632666,1,1,SVG
632666,2,1,CD
632666,3,1,CD
632768,1,1,CKING
632768,2,1,CKCRD
632768,3,1,CKCRD
632777,1,1,CKING
632777,2,1,SVG
632777,3,1,ATM
632777,4,1,ATM
632792,1,1,MMDA
632792,2,1,MMDA
632808,1,1,CKING
632808,2,1,MMDA
632808,3,1,MMDA
632837,1,1,ATM
632837,2,1,ATM
632842,1,1,CKING
632842,2,1,SVG
632842,3,1,CD
632842,4,1,CCRD
632842,5,1,HMEQLC
632842,6,1,HMEQLC
632860,1,1,CKING
632860,2,1,SVG
632860,3,1,SVG
632906,1,1,CKING
632906,2,1,CKING
632966,1,1,CKING
632966,2,1,CKING
633024,1,1,CKING
633024,2,1,SVG
633024,3,1,ATM
633024,4,1,CCRD
633024,5,1,CCRD
633045,1,1,CKING
633045,2,1,SVG
633045,3,1,IRA
633045,4,1,ATM
633045,5,1,ATM
633126,1,1,CKING
633126,2,1,SVG
633126,3,1,ATM
633126,4,1,HMEQLC
633126,5,1,HMEQLC
633291,1,1,CKING
633291,2,1,SVG
633291,3,1,IRA
633291,4,1,CCRD
633291,5,1,CKCRD
633291,6,1,CKCRD
633292,1,1,CKING
633292,2,1,SVG
633292,3,1,SVG
633351,1,1,CKING
633351,2,1,CD
633351,3,1,ATM
633351,4,1,HMEQLC
633351,5,1,TRUST
633351,6,1,TRUST
633458,1,1,SVG
633458,2,1,CD
633458,3,1,AUTO
633458,4,1,AUTO
633479,1,1,CKING
633479,2,1,SVG
633479,3,1,ATM
633479,4,1,ATM
633500,1,1,CKING
633500,2,1,CKING
633529,1,1,CD
633529,2,1,CD
633559,1,1,CKING
633559,2,1,CD
633559,3,1,IRA
633559,4,1,IRA
633575,1,1,CKING
633575,2,1,MMDA
633575,3,1,MMDA
633617,1,1,CKING
633617,2,1,SVG
633617,3,1,CCRD
633617,4,1,CKCRD
633617,5,1,CKCRD
633735,1,1,CKING
633735,2,1,CKING
633978,1,1,CKING
633978,2,1,MMDA
633978,3,1,MMDA
634006,1,1,CKING
634006,2,1,CKING
634097,1,1,CKING
634097,2,1,SVG
634097,3,1,CCRD
634097,4,1,CKCRD
634097,5,1,CKCRD
634146,1,1,CKING
634146,2,1,CKING
634193,1,1,CKING
634193,2,1,SVG
634193,3,1,CD
634193,4,1,ATM
634193,5,1,ATM
634311,1,1,CKING
634311,2,1,MMDA
634311,3,1,MMDA
634490,1,1,CKING
634490,2,1,HMEQLC
634490,3,1,HMEQLC
634623,1,1,CKING
634623,2,1,ATM
634623,3,1,CCRD
634623,4,1,CCRD
634642,1,1,SVG
634642,2,1,SVG
634643,1,1,CKING
634643,2,1,CKING
634668,1,1,CKING
634668,2,1,SVG
634668,3,1,ATM
634668,4,1,ATM
634683,1,1,CKING
634683,2,1,SVG
634683,3,1,ATM
634683,4,1,CCRD
634683,5,1,CCRD
634690,1,1,CKING
634690,2,1,SVG
634690,3,1,CD
634690,4,1,ATM
634690,5,1,HMEQLC
634690,6,1,HMEQLC
634691,1,1,CKING
634691,2,1,SVG
634691,3,1,CD
634691,4,1,CD
634827,1,1,CKING
634827,2,1,MMDA
634827,3,1,SVG
634827,4,1,ATM
634827,5,1,CCRD
634827,6,1,HMEQLC
634827,7,1,MTG
634827,8,1,MTG
634844,1,1,CKING
634844,2,1,SVG
634844,3,1,SVG
634848,1,1,CKING
634848,2,1,SVG
634848,3,1,CD
634848,4,1,CD
634896,1,1,MMDA
634896,2,1,MMDA
634916,1,1,CKING
634916,2,1,MMDA
634916,3,1,ATM
634916,4,1,ATM
634988,1,1,CKING
634988,2,1,CKING
635015,1,1,SVG
635015,2,1,ATM
635015,3,1,ATM
635028,1,1,CKING
635028,2,1,SVG
635028,3,1,SVG
635166,1,1,CKING
635166,2,1,MMDA
635166,3,1,SVG
635166,4,1,CCRD
635166,5,1,CKCRD
635166,6,1,CKCRD
635176,1,1,CKING
635176,2,1,SVG
635176,3,1,CCRD
635176,4,1,PLOAN
635176,5,1,AUTO
635176,6,1,CKCRD
635176,7,1,CKCRD
635180,1,1,CKING
635180,2,1,IRA
635180,3,1,IRA
635581,1,1,CKING
635581,2,1,CD
635581,3,1,HMEQLC
635581,4,1,HMEQLC
635588,1,1,CKING
635588,2,1,SVG
635588,3,1,CD
635588,4,1,CD
635625,1,1,CKING
635625,2,1,SVG
635625,3,1,SVG
635698,1,1,CKING
635698,2,1,ATM
635698,3,1,ATM
635712,1,1,SVG
635712,2,1,IRA
635712,3,1,ATM
635712,4,1,ATM
635717,1,1,CKING
635717,2,1,MMDA
635717,3,1,SVG
635717,4,1,CKCRD
635717,5,1,CKCRD
635816,1,1,SVG
635816,2,1,SVG
635918,1,1,CKING
635918,2,1,SVG
635918,3,1,SVG
635930,1,1,CKING
635930,2,1,CD
635930,3,1,ATM
635930,4,1,TRUST
635930,5,1,TRUST
636001,1,1,CKING
636001,2,1,SVG
636001,3,1,CCRD
636001,4,1,CKCRD
636001,5,1,CKCRD
636021,1,1,CKING
636021,2,1,AUTO
636021,3,1,AUTO
636048,1,1,CKING
636048,2,1,MMDA
636048,3,1,SVG
636048,4,1,ATM
636048,5,1,ATM
636066,1,1,SVG
636066,2,1,SVG
636133,1,1,CKING
636133,2,1,SVG
636133,3,1,CD
636133,4,1,TRUST
636133,5,1,TRUST
636158,1,1,CKING
636158,2,1,CKING
636213,1,1,CKING
636213,2,1,SVG
636213,3,1,CD
636213,4,1,HMEQLC
636213,5,1,AUTO
636213,6,1,AUTO
636306,1,1,CKING
636306,2,1,SVG
636306,3,1,IRA
636306,4,1,ATM
636306,5,1,ATM
636397,1,1,CKING
636397,2,1,CKING
636402,1,1,CD
636402,2,1,CD
636441,1,1,CKING
636441,2,1,SVG
636441,3,1,CD
636441,4,1,CD
636445,1,1,CKING
636445,2,1,SVG
636445,3,1,ATM
636445,4,1,ATM
636499,1,1,CKING
636499,2,1,SVG
636499,3,1,CD
636499,4,1,HMEQLC
636499,5,1,MTG
636499,6,1,MTG
636576,1,1,CKING
636576,2,1,MMDA
636576,3,1,IRA
636576,4,1,IRA
636624,1,1,CKING
636624,2,1,SVG
636624,3,1,ATM
636624,4,1,HMEQLC
636624,5,1,HMEQLC
636754,1,1,CKING
636754,2,1,SVG
636754,3,1,IRA
636754,4,1,HMEQLC
636754,5,1,HMEQLC
636768,1,1,CKING
636768,2,1,CKING
636803,1,1,CKING
636803,2,1,MMDA
636803,3,1,IRA
636803,4,1,MTG
636803,5,1,CKCRD
636803,6,1,CKCRD
636805,1,1,CKING
636805,2,1,SVG
636805,3,1,CD
636805,4,1,ATM
636805,5,1,CCRD
636805,6,1,HMEQLC
636805,7,1,HMEQLC
636867,1,1,CKING
636867,2,1,ATM
636867,3,1,CCRD
636867,4,1,CCRD
636885,1,1,CKING
636885,2,1,CD
636885,3,1,ATM
636885,4,1,ATM
636974,1,1,CKING
636974,2,1,SVG
636974,3,1,ATM
636974,4,1,ATM
637028,1,1,CKING
637028,2,1,MMDA
637028,3,1,CD
637028,4,1,CCRD
637028,5,1,CCRD
637047,1,1,CKING
637047,2,1,SVG
637047,3,1,ATM
637047,4,1,ATM
637078,1,1,CKING
637078,2,1,CD
637078,3,1,CD
637243,1,1,CKING
637243,2,1,CKING
637404,1,1,CKING
637404,2,1,MMDA
637404,3,1,MMDA
637442,1,1,CKING
637442,2,1,CD
637442,3,1,CD
637674,1,1,CKING
637674,2,1,SVG
637674,3,1,ATM
637674,4,1,CCRD
637674,5,1,AUTO
637674,6,1,AUTO
637698,1,1,SVG
637698,2,1,SVG
637705,1,1,CKING
637705,2,1,SVG
637705,3,1,CD
637705,4,1,ATM
637705,5,1,TRUST
637705,6,1,TRUST
637799,1,1,SVG
637799,2,1,SVG
637837,1,1,CKING
637837,2,1,CKCRD
637837,3,1,CKCRD
637989,1,1,CKING
637989,2,1,SVG
637989,3,1,SVG
638001,1,1,CKING
638001,2,1,SVG
638001,3,1,HMEQLC
638001,4,1,HMEQLC
638030,1,1,SVG
638030,2,1,CD
638030,3,1,IRA
638030,4,1,IRA
638064,1,1,CKING
638064,2,1,SVG
638064,3,1,SVG
638128,1,1,CKING
638128,2,1,MMDA
638128,3,1,SVG
638128,4,1,SVG
638171,1,1,CKING
638171,2,1,ATM
638171,3,1,AUTO
638171,4,1,AUTO
638239,1,1,CKING
638239,2,1,SVG
638239,3,1,ATM
638239,4,1,ATM
638268,1,1,SVG
638268,2,1,SVG
638304,1,1,CKING
638304,2,1,ATM
638304,3,1,ATM
638336,1,1,CKING
638336,2,1,MMDA
638336,3,1,SVG
638336,4,1,ATM
638336,5,1,ATM
638394,1,1,CKING
638394,2,1,ATM
638394,3,1,AUTO
638394,4,1,AUTO
638494,1,1,CKING
638494,2,1,SVG
638494,3,1,SVG
638495,1,1,CKING
638495,2,1,SVG
638495,3,1,CD
638495,4,1,AUTO
638495,5,1,AUTO
638498,1,1,CKING
638498,2,1,CD
638498,3,1,ATM
638498,4,1,ATM
638522,1,1,CKING
638522,2,1,SVG
638522,3,1,ATM
638522,4,1,HMEQLC
638522,5,1,MTG
638522,6,1,MTG
638601,1,1,SVG
638601,2,1,CD
638601,3,1,CD
638641,1,1,CKING
638641,2,1,SVG
638641,3,1,CD
638641,4,1,CD
638694,1,1,CKING
638694,2,1,IRA
638694,3,1,ATM
638694,4,1,ATM
638712,1,1,CKING
638712,2,1,SVG
638712,3,1,IRA
638712,4,1,IRA
638716,1,1,CKING
638716,2,1,SVG
638716,3,1,CD
638716,4,1,CD
638738,1,1,CKING
638738,2,1,IRA
638738,3,1,IRA
638749,1,1,CKING
638749,2,1,SVG
638749,3,1,ATM
638749,4,1,ATM
638807,1,1,CKING
638807,2,1,SVG
638807,3,1,ATM
638807,4,1,CCRD
638807,5,1,AUTO
638807,6,1,AUTO
638912,1,1,CKING
638912,2,1,SVG
638912,3,1,CD
638912,4,1,IRA
638912,5,1,PLOAN
638912,6,1,PLOAN
638996,1,1,CKING
638996,2,1,SVG
638996,3,1,MTG
638996,4,1,MTG
639226,1,1,CKING
639226,2,1,SVG
639226,3,1,CD
639226,4,1,CD
639402,1,1,CKING
639402,2,1,SVG
639402,3,1,CD
639402,4,1,CCRD
639402,5,1,HMEQLC
639402,6,1,AUTO
639402,7,1,CKCRD
639402,8,1,CKCRD
639434,1,1,CKING
639434,2,1,MMDA
639434,3,1,SVG
639434,4,1,IRA
639434,5,1,CCRD
639434,6,1,CCRD
639478,1,1,CKING
639478,2,1,SVG
639478,3,1,IRA
639478,4,1,ATM
639478,5,1,HMEQLC
639478,6,1,HMEQLC
639570,1,1,CKING
639570,2,1,ATM
639570,3,1,ATM
639634,1,1,CKING
639634,2,1,SVG
639634,3,1,ATM
639634,4,1,MTG
639634,5,1,MTG
639668,1,1,CKING
639668,2,1,SVG
639668,3,1,CD
639668,4,1,CD
639672,1,1,CKING
639672,2,1,SVG
639672,3,1,IRA
639672,4,1,IRA
639732,1,1,CKING
639732,2,1,SVG
639732,3,1,ATM
639732,4,1,ATM
639969,1,1,CKING
639969,2,1,SVG
639969,3,1,SVG
639979,1,1,SVG
639979,2,1,SVG
639980,1,1,SVG
639980,2,1,SVG
640004,1,1,CKING
640004,2,1,SVG
640004,3,1,CD
640004,4,1,IRA
640004,5,1,ATM
640004,6,1,ATM
640117,1,1,CKING
640117,2,1,MMDA
640117,3,1,SVG
640117,4,1,IRA
640117,5,1,ATM
640117,6,1,ATM
640236,1,1,CKING
640236,2,1,SVG
640236,3,1,CD
640236,4,1,CD
640243,1,1,CKING
640243,2,1,SVG
640243,3,1,SVG
640276,1,1,CKING
640276,2,1,SVG
640276,3,1,ATM
640276,4,1,AUTO
640276,5,1,AUTO
640457,1,1,SVG
640457,2,1,ATM
640457,3,1,ATM
640484,1,1,CKING
640484,2,1,ATM
640484,3,1,ATM
640508,1,1,CKING
640508,2,1,SVG
640508,3,1,CD
640508,4,1,ATM
640508,5,1,CCRD
640508,6,1,MTG
640508,7,1,MTG
640662,1,1,CKING
640662,2,1,ATM
640662,3,1,ATM
640694,1,1,CKING
640694,2,1,SVG
640694,3,1,ATM
640694,4,1,ATM
640739,1,1,SVG
640739,2,1,CD
640739,3,1,CD
640741,1,1,CKING
640741,2,1,SVG
640741,3,1,AUTO
640741,4,1,CKCRD
640741,5,1,CKCRD
640795,1,1,CKING
640795,2,1,SVG
640795,3,1,HMEQLC
640795,4,1,HMEQLC
640809,1,1,CKING
640809,2,1,MMDA
640809,3,1,SVG
640809,4,1,ATM
640809,5,1,HMEQLC
640809,6,1,HMEQLC
640874,1,1,SVG
640874,2,1,SVG
640931,1,1,CKING
640931,2,1,SVG
640931,3,1,CD
640931,4,1,ATM
640931,5,1,HMEQLC
640931,6,1,MTG
640931,7,1,MTG
640945,1,1,CKING
640945,2,1,CKCRD
640945,3,1,CKCRD
640955,1,1,CKING
640955,2,1,SVG
640955,3,1,ATM
640955,4,1,ATM
641023,1,1,CKING
641023,2,1,MMDA
641023,3,1,ATM
641023,4,1,ATM
641216,1,1,CKING
641216,2,1,SVG
641216,3,1,CD
641216,4,1,ATM
641216,5,1,HMEQLC
641216,6,1,HMEQLC
641240,1,1,CKING
641240,2,1,CD
641240,3,1,IRA
641240,4,1,IRA
641246,1,1,CKING
641246,2,1,SVG
641246,3,1,CD
641246,4,1,CD
641253,1,1,CKING
641253,2,1,MMDA
641253,3,1,IRA
641253,4,1,IRA
641261,1,1,SVG
641261,2,1,SVG
641336,1,1,SVG
641336,2,1,SVG
641401,1,1,CKING
641401,2,1,CD
641401,3,1,CD
641447,1,1,CKING
641447,2,1,SVG
641447,3,1,SVG
641487,1,1,CKING
641487,2,1,CKING
641515,1,1,CKING
641515,2,1,SVG
641515,3,1,HMEQLC
641515,4,1,HMEQLC
641534,1,1,CKING
641534,2,1,CD
641534,3,1,IRA
641534,4,1,TRUST
641534,5,1,TRUST
641673,1,1,CKING
641673,2,1,MMDA
641673,3,1,SVG
641673,4,1,IRA
641673,5,1,CCRD
641673,6,1,HMEQLC
641673,7,1,TRUST
641673,8,1,TRUST
641922,1,1,CKING
641922,2,1,CKING
642044,1,1,CKING
642044,2,1,HMEQLC
642044,3,1,HMEQLC
642063,1,1,CKING
642063,2,1,SVG
642063,3,1,SVG
642099,1,1,CKING
642099,2,1,ATM
642099,3,1,CCRD
642099,4,1,MTG
642099,5,1,MTG
642200,1,1,CKING
642200,2,1,MMDA
642200,3,1,SVG
642200,4,1,CD
642200,5,1,ATM
642200,6,1,ATM
642293,1,1,CKING
642293,2,1,SVG
642293,3,1,ATM
642293,4,1,AUTO
642293,5,1,AUTO
642303,1,1,CKING
642303,2,1,HMEQLC
642303,3,1,HMEQLC
642362,1,1,CKING
642362,2,1,SVG
642362,3,1,CD
642362,4,1,CD
642371,1,1,CKING
642371,2,1,SVG
642371,3,1,ATM
642371,4,1,CCRD
642371,5,1,CCRD
642381,1,1,CKING
642381,2,1,MMDA
642381,3,1,ATM
642381,4,1,HMEQLC
642381,5,1,MTG
642381,6,1,MTG
642601,1,1,CKING
642601,2,1,MMDA
642601,3,1,SVG
642601,4,1,SVG
642741,1,1,CKING
642741,2,1,MMDA
642741,3,1,MMDA
642751,1,1,CKING
642751,2,1,SVG
642751,3,1,ATM
642751,4,1,ATM
642851,1,1,CKING
642851,2,1,CKING
642912,1,1,SVG
642912,2,1,SVG
642932,1,1,SVG
642932,2,1,SVG
642995,1,1,SVG
642995,2,1,SVG
643026,1,1,CKING
643026,2,1,SVG
643026,3,1,CD
643026,4,1,ATM
643026,5,1,CCRD
643026,6,1,AUTO
643026,7,1,AUTO
643073,1,1,CKING
643073,2,1,SVG
643073,3,1,CD
643073,4,1,CD
643164,1,1,CKING
643164,2,1,CKING
643306,1,1,CKING
643306,2,1,IRA
643306,3,1,ATM
643306,4,1,ATM
643367,1,1,CKING
643367,2,1,SVG
643367,3,1,CKCRD
643367,4,1,CKCRD
643404,1,1,CKING
643404,2,1,MMDA
643404,3,1,SVG
643404,4,1,CD
643404,5,1,CCRD
643404,6,1,TRUST
643404,7,1,TRUST
643463,1,1,CKING
643463,2,1,SVG
643463,3,1,CD
643463,4,1,ATM
643463,5,1,ATM
643540,1,1,CKING
643540,2,1,SVG
643540,3,1,CD
643540,4,1,ATM
643540,5,1,HMEQLC
643540,6,1,HMEQLC
643563,1,1,CKING
643563,2,1,SVG
643563,3,1,ATM
643563,4,1,ATM
643575,1,1,CKING
643575,2,1,SVG
643575,3,1,ATM
643575,4,1,CCRD
643575,5,1,CCRD
643651,1,1,CKING
643651,2,1,SVG
643651,3,1,ATM
643651,4,1,HMEQLC
643651,5,1,HMEQLC
643706,1,1,CKING
643706,2,1,SVG
643706,3,1,ATM
643706,4,1,ATM
643740,1,1,IRA
643740,2,1,IRA
643814,1,1,CKING
643814,2,1,SVG
643814,3,1,ATM
643814,4,1,ATM
643946,1,1,CKING
643946,2,1,SVG
643946,3,1,IRA
643946,4,1,ATM
643946,5,1,ATM
643977,1,1,CKING
643977,2,1,SVG
643977,3,1,CD
643977,4,1,IRA
643977,5,1,ATM
643977,6,1,CCRD
643977,7,1,HMEQLC
643977,8,1,MTG
643977,9,1,MTG
644023,1,1,CKING
644023,2,1,SVG
644023,3,1,ATM
644023,4,1,ATM
644102,1,1,CKING
644102,2,1,SVG
644102,3,1,ATM
644102,4,1,HMEQLC
644102,5,1,MTG
644102,6,1,MTG
644110,1,1,SVG
644110,2,1,ATM
644110,3,1,AUTO
644110,4,1,AUTO
644231,1,1,CKING
644231,2,1,ATM
644231,3,1,ATM
644308,1,1,ATM
644308,2,1,ATM
644351,1,1,CKING
644351,2,1,SVG
644351,3,1,CKCRD
644351,4,1,CKCRD
644409,1,1,CKING
644409,2,1,SVG
644409,3,1,CCRD
644409,4,1,CCRD
644504,1,1,CKING
644504,2,1,SVG
644504,3,1,SVG
644529,1,1,CKING
644529,2,1,MMDA
644529,3,1,ATM
644529,4,1,HMEQLC
644529,5,1,HMEQLC
644604,1,1,CKING
644604,2,1,ATM
644604,3,1,HMEQLC
644604,4,1,HMEQLC
644605,1,1,CD
644605,2,1,CD
644608,1,1,CKING
644608,2,1,SVG
644608,3,1,SVG
644698,1,1,CKING
644698,2,1,SVG
644698,3,1,SVG
644735,1,1,CKING
644735,2,1,MMDA
644735,3,1,SVG
644735,4,1,CD
644735,5,1,CD
644751,1,1,CKING
644751,2,1,ATM
644751,3,1,CCRD
644751,4,1,HMEQLC
644751,5,1,HMEQLC
644753,1,1,CKING
644753,2,1,SVG
644753,3,1,SVG
644828,1,1,CKING
644828,2,1,ATM
644828,3,1,ATM
644938,1,1,CKING
644938,2,1,SVG
644938,3,1,ATM
644938,4,1,ATM
644982,1,1,CKING
644982,2,1,SVG
644982,3,1,CD
644982,4,1,IRA
644982,5,1,ATM
644982,6,1,ATM
645041,1,1,CKING
645041,2,1,SVG
645041,3,1,SVG
645099,1,1,CKING
645099,2,1,SVG
645099,3,1,ATM
645099,4,1,MTG
645099,5,1,MTG
645101,1,1,CKING
645101,2,1,SVG
645101,3,1,CD
645101,4,1,CCRD
645101,5,1,MTG
645101,6,1,TRUST
645101,7,1,CKCRD
645101,8,1,CKCRD
645166,1,1,CKING
645166,2,1,SVG
645166,3,1,ATM
645166,4,1,CCRD
645166,5,1,HMEQLC
645166,6,1,MTG
645166,7,1,MTG
645215,1,1,CKING
645215,2,1,SVG
645215,3,1,ATM
645215,4,1,ATM
645232,1,1,CKING
645232,2,1,SVG
645232,3,1,SVG
645264,1,1,CKING
645264,2,1,SVG
645264,3,1,HMEQLC
645264,4,1,CKCRD
645264,5,1,CKCRD
645266,1,1,CKING
645266,2,1,ATM
645266,3,1,CCRD
645266,4,1,HMEQLC
645266,5,1,HMEQLC
645404,1,1,CKING
645404,2,1,CD
645404,3,1,CD
645442,1,1,SVG
645442,2,1,SVG
645561,1,1,CKING
645561,2,1,MMDA
645561,3,1,SVG
645561,4,1,ATM
645561,5,1,ATM
645593,1,1,CKING
645593,2,1,SVG
645593,3,1,MTG
645593,4,1,CKCRD
645593,5,1,CKCRD
645614,1,1,CKING
645614,2,1,SVG
645614,3,1,ATM
645614,4,1,CCRD
645614,5,1,HMEQLC
645614,6,1,AUTO
645614,7,1,AUTO
645654,1,1,SVG
645654,2,1,CD
645654,3,1,IRA
645654,4,1,TRUST
645654,5,1,TRUST
645662,1,1,CKING
645662,2,1,MMDA
645662,3,1,SVG
645662,4,1,ATM
645662,5,1,ATM
645692,1,1,CKING
645692,2,1,ATM
645692,3,1,ATM
645848,1,1,CKING
645848,2,1,SVG
645848,3,1,CCRD
645848,4,1,CCRD
645861,1,1,CKING
645861,2,1,SVG
645861,3,1,ATM
645861,4,1,HMEQLC
645861,5,1,HMEQLC
645879,1,1,CKING
645879,2,1,SVG
645879,3,1,ATM
645879,4,1,HMEQLC
645879,5,1,AUTO
645879,6,1,AUTO
645897,1,1,CKING
645897,2,1,CKING
645955,1,1,CKING
645955,2,1,HMEQLC
645955,3,1,AUTO
645955,4,1,CKCRD
645955,5,1,CKCRD
645999,1,1,CKING
645999,2,1,MMDA
645999,3,1,SVG
645999,4,1,ATM
645999,5,1,ATM
646054,1,1,CKING
646054,2,1,CD
646054,3,1,CD
646134,1,1,CKING
646134,2,1,MMDA
646134,3,1,MMDA
646195,1,1,CKING
646195,2,1,MMDA
646195,3,1,SVG
646195,4,1,CD
646195,5,1,IRA
646195,6,1,ATM
646195,7,1,AUTO
646195,8,1,AUTO
646233,1,1,CKING
646233,2,1,MMDA
646233,3,1,SVG
646233,4,1,CD
646233,5,1,CCRD
646233,6,1,AUTO
646233,7,1,AUTO
646310,1,1,CKING
646310,2,1,SVG
646310,3,1,CD
646310,4,1,CD
646352,1,1,CKING
646352,2,1,MMDA
646352,3,1,SVG
646352,4,1,CD
646352,5,1,ATM
646352,6,1,HMEQLC
646352,7,1,TRUST
646352,8,1,TRUST
646490,1,1,CKING
646490,2,1,SVG
646490,3,1,SVG
646544,1,1,CKING
646544,2,1,MMDA
646544,3,1,SVG
